free_text,label_id
"Ngày xưa ông bà bô chửi nhau viết đơn các kiểu nghĩ các con thì thôi , giờ vợ 1 tuần 3 ngày mò về bên ngoại dm nguy hiểm nhất là đám bạn con vợ toàn bơm vào đầu những cái rất hãm l....",1.0
"Anh nói lú thế, tài khoản của thằng DN, về mặt pháp lý trích nợ thằng NH được quyền trừ nếu ko có chỉ định TK đó ko được trừ. Loằng ngoằng ở cơ chế ""quỹ bình ổn"" là 1, thằng DN đến hạn trả ko nộp tiền vào là 2.",0.0
"Theo dõi diễn biến vụ việc là đủ thấy thằng thợ dạy và nhà thằng uy làm trò con bò rồi. Nếu thoả thuận với nhà con bé thì nó sẽ ko tung hê lên đâu. Bọn trẻ con dễ bị cảm xúc lấn át hơn người lớn nên con bé tung hê lên mạng khi cảm thấy mình bị ức hiếp, nên vụ việc mới đi xa đến thế này.",0.0
"Giờ có bảo hiểm mà ko có tiền đóng trước thì cũng éo ai quan tâm đâu, chưa kể 1 số thuốc và thiết chữa trị ko nằm trong danh mục bảo hiểm nữa, có bảo hiểm chữa trị nội trú thì đỡ được khoảng tiền phòng tiền ăn, và 1 số thứ mua trên 5 năm được 80% thì phải",1.0
"bỏ phố về quê, về nông thôn thì đúng hơn chứ méo phải là rừng, mà nếu là đất rừng thì méo xây dựng đc. Mà về quê làm nông 1 là có vốn, 2 là có sức lao động chứ ko thì cũng méo làm đc gì",1.0
"7 tỷ có cái lon coca mà mở đc nhà máy sản xuất thuốc đúng chuẩn. Nói thế cho nó vuông. Éo mẹ thuốc cho người cứ như sản xuất thức ăn cho lợn. Tiền rồi kỹ thuật, con người nữa… đứa a quen ngà ngà say mới nói mở nhà máy là xạo lon coca. Thuốc lách bằng thực phẩm chức năng. Công thức lấy đéo ở đâu ấy. Nguyên liệu nhập Tàu nhờ gia công thành viên… Đi bỏ điểm ở các hiệu thuốc. Số phận người mua tuỳ thuộc vào bọn cửa hàng tư vấn kê đơn…",1.0
"Nó hỏi nhưng nó không tiếp thu fen ạh. Nó đinh ninh rằng cái nhựa ép để gian lận chất lượng, nhưng kêu nó ra mua mà kiểm định thì không chịu. 3 page trước nói hết nước với nó là cái miếng nhựa là team đảm bào chất lượng và xác minh thông tin sản phẩm nó vẫn đéo chịu tiếp thu.",1.0
"Anh nói cao siêu thế làm gì vậy? Anh trả lời tôi là ung thư không phải là bệnh đột tử, mà triệu chứng của nó rất khủng khiếp các giai đoạn về cuối Theo anh thì có bao nhiều người cân nặng tụt 1 nửa, suy nhược đau đớn ,..... nhưng không vào bệnh viện tầm soát? Chả nhẽ dân VN ngu hơn dân Mỹ, có triệu chứng mà ko đi tầm soát? Hay bác sĩ VN ngu hơn nên ko biết đó là ung thư?",2.0
"Nói 1 cách khách quan thì bhxh là cần thiết, nhưng bhxh ở Việt Nam quá ngu dốt, từ chính sách cho tới cách vận hành, lại còn lấy tiền quỹ bhxh đầu tư ngu xong thua lỗ sấp mặt, đầu tư ăn thì không biết dân có được hưởng đồng nào không, chứ đầu tư thất thoát hết thì lại bắt dân gánh, quá hề hước.",1.0
"Nó đăng lên tiktok ấy chứ ng nhật nào report , thêm cả mấy con súc vật kền kền ăn theo tương tác bán hàng , báo cả công an nhật bản , thế nên bây giờ nó nổi lềnh phềnh lên r",2.0
"thằng thớt ngu thì phải chịu, yêu nhau bao năm ko biết tính con vợ như nào , lại còn ko quan tâm đến tiền bạc là quá quá ngu. cần phải chấn chỉnh lại ngay. riêng cái loại phụ nữ chỉ biết bo bo giữ tiền riêng cho mình mà tiêu tiền chồng kiểu này. ko làm ra tiền mang về nó coi như con chó mà tư tưởng thế này cũng ko đc",1.0
"Có người quen vay tiền của FE xong cả nhà mình bị nó gọi chửi bới. Chặn số này nó dùng số khác gọi, phải bật chặn hết số lạ. Nghìn thằng vay bọn này thì may được 1-2 thằng nó rảnh lolz mà chửi lại. ĐKM đòi cái thằng vay chứ người ko liên quan bị hành đến khổ, chỉ hi vọng có thằng điên nào bị chửi nó vào mấy chi nhánh FE đốt mẹ đi",1.0
"Hiểu chữ ""đạo cụ"" là gì k? Trứng gà thật ăn vào ị ra xài tiếp vài chục lần nữa và ị liên tục trong vài ba năm à? Tôi mệt với cái Youtube thần thánh của cụ quá, đưa hết clip đấy vào sách giáo khoa hên lên báo đài truyền thông đi.",0.0
"Bèo gì, lương tính ra là cao. Còn 1k2 đô là nhờ cả bộ máy, công trình nghiên cứu, kinh doanh của bao nhiêu năm tích luỹ. Thằng lều báo lại nói kiểu cào bằng chia doanh thu ra đầu người, lơ luôn việc nhà máy, văn phòng, sáng chế, tiếng tăm thương hiệu mấy chục năm từ đâu ra, nói y như mấy thằng công nhân ko có tao là cty ko có hàng bán, trong khi thay nó dễ ợt, thứ khó có là nhà máy, máy móc, đơn hàng. Thằng nào ko thích thì cứ đứng ra làm xem lỗ hay lời, có đc bóc lột như nó vẫn nghĩ ko",0.0
Đm m 96 mà đi lái 93. Bộ m tính lấy nó à? Nó làm mẹ mày đấy. Theo tôi ctrai cứ cua gái nhỏ hơn 8 đến 10 tuổi. Đàn bà nó chững hơn đàn ông cùng tuổi đây còn đòi hơn 3 tuổi. Còn gạ đ*t thì k nói nhé. Ngon thì gạ chơi còn k thì để nó lấy ck đi.,1.0
"26t cũng éo phải nhỏ nữa mà lên đây khóc lóc mấy chuyện gái gú kể lể như thằng con nít dổn lầm, nếu ko tán dc gái thì cứ lo làm giàu đi gái sẽ tự tới thôi dù cảm giác éo giống nhau, nhưng cũng là gái, thế nhé, khóc lóc cc",1.0
ông già anh xạo lol chứ đất này lấn chiếm gần đây ko sổ gì nó bê đi phát 1 giả như là đất khu trong phố nhảy dù từ ngày xưa còn đang thi gan với chính quyền kìa muốn ăn tiền lại dễ quá,1.0
"tôi từng làm 1 công ty đồ công nghệ, thì có nhận xét, thằng Tony Phùng là thằng ăn tham nhất, đưa tiền là muốn làm cha làm mẹ gì cũng dc, nói bậy nói bạ, nhãn hàng kêu nói thế nào nói thế đó. Còn bên Thinkview thì đàng hoàng nhất, đưa kịch bản cho nó, nó coi lại, xài sản phẩm, rồi chỉnh mấy thứ, nói chung cũng có tâm 1 xíu",0.0
"Nghe nigflex thì chỉ có bán nhà. Thứ nhất là bọn bảo hiểm không ngu, tiền bọn nó mất nên mấy vụ này nó sẵn sàng chi đậm làm sáng tỏ. Thứ hai Yakuza nó không ngu đến nỗi kiếm tiền bằng việc giết người, vì liên quan đến mạng người chính quyền nào cũng làm nghiêm thôi. Bọn nó kiếm tiền từ cờ bạc, gái gú, buôn hàng đầy tiền cần chó gì phải giết người kiếm được 1 lần mà lần sau éo biết bị sờ gáy không. Thứ ba cảnh sát cũng không ngu dây vào, nhẹ thì lột lon mất chức nặng thì vào khám. Cứ nhẹ nhàng thu phé hàng tháng như công an phường Vịt vừa khoẻ vừa nhàn. Chuyện là của nigflex còn tư duy là của mình.",0.0
"thằng bạn fen liều đấy, các case có con khi chưa đủ 16 tuổi đa số đều đéo dám cưới ngay mà thường chờ làm khai sinh cho con xong khoảng 1-2 năm mới dám cưới, vì khi làm khai sinh mà phát hiện chưa đủ tuổi là cán bộ tư pháp phường/xã báo c.a phường ngay, đồng thời cho gia đình viết cam kết ""không biết cha đứa bé là ai"" thì mới làm được khai sinh, đôi nào mà dám cưới ngay là thôn/tổ nó nắm được thông tin thằng bố, c.a phường xuống xác minh, khoanh vùng được đối tượng nó lập hồ sơ vụ việc, bốc đi giám định ADN là hết chạy Chỗ tôi xưa có vụ y chang vậy, tổ chức cưới khi đang bầu 3 tháng, cưới xong đẻ xong ra làm khai sinh c.a tới hốt thằng bố đi mấy niên ngay, kiểu lạy ông tôi ở bụi này ấy",0.0
đang bàn về si rô anh chửi đổng như thế là cắhc anh không phải fan 2 người này rồi.vì không có ai ngu đến mức tự chửi mình cả .vậy thì anh out giùmđang bàn về 2người này anh xía mỏ vào làm gì để bị chửi.,0.0
Cứ ra chợ mà mua vừa rẻ vừa tiện. Dăm ba cái winmart của thằng tỉ phú đéo gì đó lập ra tính để giành miếng ăn của bà con tiểu thương mà đéo ăn được nên bán lại cho thằng tỷ phú khác. Dm cái lũ đã giàu rồi mà vẫn tham tính chẹt được buôn bán của bà con.,1.0
"Xem xong và ngậm cái họng lại, đừng có vơ đũa cả nắm, tinh vi hoài quen thói, nói cho mày biết tao từng nhận dự án 5k đô viết EA cho cả bọn trade đó, tao cũng đếch muốn khoe mẽ gì đâu, nhưng cái kiểu của mày rất đáng ghét...bớt tinh vi lại nha thằng nít ranh....Mà quên nhớ lấy máy tính mà xem nha cháu, đừng coi dt mà mù mắt đó.",0.0
Thằng Triyards VN này phá sản nhưng trước đó đã chuyển hết mẹ nó tiền qua Sing rồi. Quả úp bô lớn nhất trong lịch sử ngành Tàu biển ở VN. Biết 1 mớ SMEs VN dính vào thằng này và cũng ngắc ngoải. Chắc méo bao giờ có cơ hội phục hồi luôn.,0.0
"Trình bày rõ hơn đi em. Hiện tại em đang làm gì, ở với bố hay cả bố và mẹ? Bị bố bạo hành thì có thể gọi công an xã đến để giải quyết nhé, đéo có chuyện muốn đánh ai thì đánh đâu",1.0
Thôi kệ thằng nhóc 2k này đi ông. Nhìn thớt 10 người vào hết 9 người bảo Argentina đúng thì hiểu rồi. Fifa và Comebol đều đứng về AFA là oke rồi. vài hôm nữa Fifa ra phán 3-0 nữa là ổn Tranh cãi làm mẹ gì. Thằng kia nó ngu lắm. Ko thông nổi đâu.,1.0
"Có những "" lỗi"" do không biết sữ dụng, thì với tư cách người bán hàng thì phải hướng dẫn khách của mình chứ không phải bám vô đó mà kiện cáo khách hàng. Phải hiểu có người khôn có người dở, không lẻ bán xe chỉ bán cho người khôn, còn người ngu mua xe thì đi tù à?",0.0
"Lại trả chòng chành. Thằng nào ko quen ngồi m3 có mà say sóng luôn ấy. Xe méo gì dao động ngang khó chịu thấy mụ nội. Anh kiếm con xe tải tỷ bạc anh ngồi ghế phụ xem còn sướng, khoẻ, đầm, đỡ ồn hơn cả con m3. Chưa chải cái sự đời mà cứ thích thể hiện.",1.0
"Nhà tôi chưa bao giờ đi xe đạp điện, bố mẹ tôi đi xe máy vẫn đội mũ bảo hiểm Và anh đừng có đánh lạc hướng vào xe máy, chủ đề đang bàn tới là thằng ôn trên kia mượn cớ đi xe điện để éo cần đội nón đó là 1 dạng vô ý thứ chứ éo phải là sơ suất quên",1.0
"Ra trường 2 năm, không còn gặp gỡ cũng chả chuyện trò, tưởng quên sạch sẽ rồi nhưng hôm nay nhìn ngta post ảnh xúng xính váy hoa bên cạnh tml nào đấy bỗng dưng chán đời đến lạ. Cả ngày đầu óc cứ đâu đâu tối 2h rồi vẫn đéo ngủ được",1.0
"Cảm giác vô dụng, bất lực khi người mình yêu thương, người thân cần những thứ ngoài khả năng của mình, cảm giác bị mọi người chê cười, khinh bỉ, lesor chúa, tận cubgf của xã hội và khó chịu nhất chắc chắn là cảm giác bị cúm cứ nằm xuống là nước mũi chảy, nghẹt mũi đéo thở được, phải ngủ mà thở bằng mồm. Đm thời tiết như cái cc, hôm trc chời nắng vỡ đầu, hôm sau đã lạnh tụt vòi làm cả nhà đều ốm",1.0
"chi phí vận hành tổng thể thì đéo thằng nào biết được, nhất là so một thằng vừa mở mấy tháng với những thằng khác đã làm mấy chục năm thì chả có đéo gì để so cả, nhưng mà từ mồm tài xế vinasun chạy qua lái gsm (vios qua e34) thì chi phí xăng & bảo dưỡng con vios gấp từ 3-4 lần con e34...",1.0
"Mấy ông cứ dẫn chứng rồi so sánh các thứ để đánh giá nó ngu hay thông minh. Cơ bản nó chỉ là 1 công cụ thôi, sử dụng thế nào là tùy mấy ông. Biết cách dùng thì nó hữu dụng, ko biết dùng thì nó ngu vkl ra. thế thôi.",1.0
"Chạy dịch vụ éo gì mà 3v xàm vãi, 1-2v là bắt đầu tua công tơ tút tát hoàn lương rồi để chạy 3v thì sửa tè le thời gian nằm bãi nhiều hơn thời gian chạy lấy gì chở khách.",1.0
"Định nghĩa của 1 ngôi sao là sự nổi tiếng, mà đã là sự nổi tiếng thì phải do công chúng khán giả quyết định chứ mấy cha đạo diễn có quyền gì. Thằng cha Quentin Tarantino này chả khác gì bị hội chứng rối loạn nhân cách ái kỷ, tự xem mình là trung tâm vũ trụ. Trc còn nhục mạ Bruce Lee nữa chứ.",0.0
"Đúng rồi, hơn bình thường một tí đấy nó khác biệt lắm, vì mày chạy đèo đá trắng nó là đèo nhưng thực sự chỉ có 1 đoạn đá trắng thôi, chắc 15-20km bao gồm đường dẫn chứ mấy. Còn mạn hoà bình về hà nội, nó chiếm 90km còn lại rồi anh ạ. Ít văn thôi, lạ đéo gì cái thực tế các anh nói. Hehe",1.0
Em giống thím đạp nó chết ra bẩn kinh ng nên thôi nó chạy kệ mẹ nó trừ khi rúc vào tủ thì phải đập chết lôi ra. Mà con củ l này hay bay vào ng vãi đái lúc nó chạy thì né ng ra còn đã bay thì thế đéo nào cũng đậu vào ng mới tài chứ như đường băng hạ cánh của nó vậy,1.0
"Vẫn như mọi khi Fan 7 đĩ def cho đĩ nhưng ko quên mở bài kết bài bằng câu "" t ko phải fan rô đĩ"", ""t tuy ghét 7 đĩ""... Thôi gánh bồ về nc thế là chụy tôi giỏi roài",1.0
"Anh chém thế éo nào ấy chứ hay anh chị em nhà anh toàn học Trần Đăng Ninh, Lê Quý Đôn, Nguyễn Hiền... Không học chương trình riêng thì nhìn cái đề môn chuyên khác éo nào cho học sinh lớp 1 đọc báo Nhân dân -_-",0.0
"Thằng lol này chắc đéo phải thằng @CEO VietinBank đâu máy thím ơi, kiểu đu trend đùa giỡn thôi, thằng cu Ceo nó nhục đéo tả được nên sao dám lên voz, má nhớ đợt năng nỉ mời nó qua Thủ Đức mà nó cứ võ mồm là tui nghi nghi rồi, tayto vô chôt cmt nên thôi đéo nhay đợt đó",1.0
Người khác không làm đúng luật “bất thành văn” thì các anh rồ trump giãy đành đặch lên như phải bả Nhưng đến lúc idol nhà các anh ấy ỉa lên “ truyền thống” thì các anh ấy câm Như hến,1.0
"chuẩn rồi, hỏi ai viết ra tử vi thì không ai biết, ""tử vi nó là kết quả đúc kết xác suất qua hàng nghìn năm "" vậy thằng nào viết ra cái khung nền để nó phát triển thì cũng không ai biết, chỉ biết nó bắt nguồn từ Trung Quốc và sử sách lưu lại !",0.0
"Ko biết chủ tịch là ai gốc gác ntn , nhưng những thằng như Nick Phạm thì cách đối xử tàn bạo nhất với nó là Ignore mẹ nó đi, chứ reply lại nó vừa phí phạm tài nguyên của diễn đàn lại còn vừa bẩn mắt",0.0
"mày bị ngu hả? Quote tóm tắt cái cc. Cái quote của anh mod mới là cái tóm tắt : thằng nha sĩ xaolol, và m cứ cãi chày cãi cối là t clone của anh revir/anh taytotaynho này nọ. Chính m lái topic đi xa, từ vụ mod Fire Of Heart cho thằng abcxyz chứng minh mà nó đéo chứng minh dc thì m bẻ lái phải mở topic cho nó. Đm óc chó. R còn đòi tủ lạnh vào cuộc. Ai là thằng xaolol M đừng có xaolol quote bậy bạ để ng vô sau ngta nghĩ m đúng ? định bẻ cong sự thật à?",1.0
"Tổng mức thế này bình thường mà; riêng tiền GPMB đất lúa cũng gần 1tr/m2 rồi; chưa tính đến nhà cửa đất thổ cư; di chuyển đường dây cao, hạ thế. Lều báo giật cái tít kích động thù địch dân tộc; đẻ con ko có lỗ đít",1.0
"Kệ đi anh, không thích đọc thì ignore, ở voz giờ thiếu gì, tôi vào đọc cái trang trại lợn của TQ thôi thì tụi nó cũng hả hê nói trại súc vật mà. Tập trung theo dõi thể thao thôi.",1.0
Bởi con nít mà dạy sai thì nó là ác quỷ luôn thậm chí ra tay ko do dự ! Coi clip bọn hồi hay is nó huấn luyện con nít tý tuổi đã cắt cổ rồi bắn súng kinh vl ! Nên đợt rồi mấy a hamas chui vào dc ịt xà nó giết người như ngoé ko chút nương tay dù là phụ nữ hay trẻ e Mấy a khựa dạy thế này mà dc thả ra chắc cũng tàn bạo với ng nhật lắm ! Mà h lỡ tuyên truyền cực đoan rồi muốn làm bạn với nhật để ăn cắp cũng khó vl ! Tự huỷ .. đua ngành hoá chất với chip mà ko có nhật giúp thì muôn kiếp !,2.0
"Ko có kiến thức thì đừng tỏ ra nguy hiểm. Tôi nói ""Vô độc tất trượng phu"" cũng ko có gì sai đâu, vẫn mang 1 ý nghĩa khác giải thích hợp lý đàng hoàng đó thôi. Chỉ có cái câu ""Vô độc bất trượng phu"" của fen là cái câu vô nghĩa của mấy ông tiểu nhân lấp liếm cho qua đó thôi.",0.0
"bọn nhật cuồng truyện này à thảo nào đất nước toàn loser , truyện về 1 thằng main ngáo ngơ loser đc cả lũ con gái bu quanh mà cũng thích đc dành cho những đứa loser thủ dâm về mặt tinh thần thôi",2.0
"Thế rốt cuộc là ko nói đc thằng Snydercon nào mời đạo diễn Mtard về đúng ko hả thanh niên mõm, đúng là chỉ có Mtard, ko cãi lại đc là lại giở thói sủa đổng nòi giống hớp cứt quen rồi nên giờ nhìn ai cũng nghĩ ng ta hớp cứt như Mtard xin lỗi vì đã tranh luận với thanh niên mõm, chứ tôi sợ lây bệnh đớp cứt của thanh niên mõm vl",1.0
"Mịa xã tôi chúng nó suốt ngày chè cháo ngồi nói phét với nhau đến 9 rưỡi 10h mới làm, chiều thì cũng vậy. Dân đến làm giấy tờ đợi chúng nó sốt hết cả ruột. Ăn chơi phè phỡn tháng hơn chục củ chưa tính lậu còn kêu cái đéo gì",1.0
"Nói thêm là hôm bữa chính tao gặp 1 thằng như vậy ở quán cafe. Tao ngồi sau lưng nó quan sát, thấy nó đang chat lùa gà, cũng gửi 1 link web ""chứng khoán quốc tế"" y hệt cho 1 con mồi tiềm năng trên zalo. Nó lấy hình gái xinh làm avatar với chắc cũng post vài bài với hình ảnh hấp dẫn trên tường zalo mồi chài, kiểu giả làm nick thực của 1 em gái nào đó. Thằng bên kia đầu dây ko biết có cắn câu ko nữa. Còn thằng lùa gà thì ... ôi thôi ... 1 thằng đực rựa khắm lọ, nhìn mặt chỉ muốn đấm cho mấy cái.",0.0
"Hay lắm miphen, cay e nó sau đó cố gắng phấn đấu và trả thù. E cũng đợt có 2 đứa học giỏi nhà giàu xinh gái nó ghét nó nói xấu, mặc dù mình chả làm cái éo gì hết, không có nc hay đụng chạm nó bao giờ luôn. Cũng mong 1 ngày dc trả thù, nhưng rất tiếc hiện tại 2 em nó vẫn sang chảnh và e thì vẫn kiếp culi quèn",0.0
"Đọc topic này giải trí vl. 2vc 100 củ mà mới có 350? Lại còn cccc với chỗ tiền đó? Rồi lại cccc là tuỳ mỗi người, vậy nói cái nhà ở xã hội là cccc cũng đc à? Rồi lại Nhà Bè hoặc Tân Bình sát q1, 2 cái đó xa nhau vl và ko cái nào sát q1 hết... Thề ông thớt ngáo vcl luôn chứ ko thường.",1.0
"ngáo đá hả mày, xem stats xog sủa à . Sút 24 quả. Được quả đầu tiên của chú bé đần Odoi tạm khỏi là nguy hiểm chứ 22 quả còn lại trừ quả Pen ra thì bị khóa hết góc sút. Muốn anti giỏi thì phải xem, nhìn stats xog tưởng ăn tươi nuốt sống á?? Có cl nhé Lại bài ca do thiếu trụ cột hả con chó ghẻ MU thiếu nguyên hàng thủ sao mày đéo cắn đít đi con chó ghẻ",1.0
"thế thì khách phải đánh đổi thôi, vào cái chỗ ăn mà nó chỗ trông xe hẳn hoi mà ăn. Thêm tí tiền nhưng mà dc yên tâm vểnh râu lên mà ăn, còn hơn là ăn ở chỗ khác rẻ hơn dc 10-20k mà éo biết xe mình nó có bị nhảy đi hay ko? Thằng nào tiếc 10k thì ăn quán đó nhỡ mất thì dc hẳn 2 củ tình cảm. Thằng nào ko tiếc thì ăn quán có người trông xe!",0.0
Thằng BTC Liga là thằng đồng ý cho Barca đăng ký cầu thủ chứ thằng đéo nào =]] Thằng Liga mà trừ điểm Barca chẳng khác gì tự ỉa vào mồm =]] Nếu đưa ra kiện cáo thì chắc còn nhiêu khê chứ đéo có chuyện 1 mình Barca nó có lỗi rồi,1.0
"A nói y chang cái mồm lũ cò bds. Chứ có cl mà bán ko kịp. Hạ tầng đéo có , đường xá sát khu vực cảng , giao thông hỗn tạp , xe công còn nhiều hơn xe máy. Chưa nói bds đang chững , hướng phát triển của thành phố toàn bằng mồm khi cống bắc triều hết mẹ rồi. Thằng nhân với đám bake vào vẽ bùa hốt sạch chạy mẹ rồi , giờ có cl mà đòi lõi với thủ thiêm. Có mà lõi cốt ấy. Mua cái chung cư khéo 10 năm sau chưa biết hạ tầng có chưa mà đòi bán k kịp. 40 năm sau lại thành thủ thiêm ver 2 cho bọn bake bắc triều vào "" tôi đã lừa đồng bào "" bao giờ chưa",1.0
"Đúng, lâu nay tôi đã nhìn nhầm về a hayuki hóa ra a cũng là thành viên tích cực trong thành lũy chiến đấu với bọn gay chó tởm lợm hạ cấp định mệnh bọn gay lọ lưỡng giới nhé tẩy chay chết cụ bọn vivo đi, tinh thần voz chính thống đâu rồi???",2.0
"Vãi nhái, số liệu của 1 thằng tuyển dụng Mỹ (giống tụi timviecnhanh....) mà đem áp cho VN, rồi lấy 1 vd ko thể xác thực được, thêm ý kiến ông chuyên gia nào đấy vào bảo có giá trị pháp lý thành bài báo :v p/s: tôi đố ông chuyên gia trong bài xách cái thư mời nhận việc đi kiện dc đấy :3",0.0
"Đúng rồi thớt à... Lăn vào mà làm... Làm xong 1,2 lần ra ngô ra khoai rồi hẵng dạy nó... Mình chưa làm được mà đã muốn đẩy việc cho người khác làm, nó chê bảo ông kiếm ít tiền hơn thì lại cay mũi...",0.0
"Vớ vẩn, bố tổ con điên. Bọn cưới chồng Tây rất hay thể hiện nữ quyền thượng đẳng mà chả hiểu đéo gì về hoàn cảnh. lão Phú đầu tư chặt chẽ chết mẹ. Business nhìn cái tỏ tường hết rồi lão quay ra nhìn tướng thấy ok thì đầu tư, chêm câu đùa mà con kia cào mặt ăn vạ sexual harrassment như cha nó chết không bằng",1.0
"bất tài, béo, thích tỏ ra nạn nhân, trùm ném đá giấu tay dùng lũ fan cuồng để thao túng và quấy rồi người khác. Thất bại thảm hại của làng giải trí Mỹ khi bất tài như con này mà là sao số dạng top đầu",0.0
"Đm lâu lâu nó nhảy lên 1 đống mấy chục cái thông báo có tin nhắn tới, vô xem thì đếu có ai nhắn hết. Tôi tắt con mẹ nó thông báo luôn, lâu lâu vào kiểm tra thử có tin nhắn hay không thôi.",1.0
"gớm mấy anh sinh hoạt trong đây lâu thì từ từ, nay tôi mới vooc lại cái thớt này, trước đây vật nhau với mấy thằng ""tuyển thủ quốc gia"" bên voz cũ bất lực quá tôi chả tham gia cái thớt bóng đá nào trên đây nữa, giờ vào mới comment được câu quan điểm cá nhân, các anh lại vật đít tôi ra mà chọc thế này, sân chơi của mấy anh cả!",0.0
"Dkm đội hình giữ nguyên chỉ cần rút 7 ra thay Dalot, hàng tiền vệ vẫn đủ người def từ xa mà vẫn cầm được bóng thì dễ thở hơn hẳn, đằng này rút mẹ hết thằng biết cầm bóng ra để 1 ông già cắm trên rồi full hậu vệ ở nhà giơ mặt chịu đấm. Đéo hiểu thằng cha ole nghĩ cái mẹ gì.",1.0
"Đội bóng đéo gì huyền thọi tối ngày chỏ mỏ vào nói này nói nọ, hlv cũ thì can thiệp vào vấn đề nhân sự, chuyển nhượng, thì bố thằng hlv nào chuyên tâm mà làm việc, thằng gỗ xanh đang phát triển ngon lành đùng cái ông sơn lôi bằng đc 7 đĩ về vì thể diện, gặp ole nhát chết đéo có uy nữa nên trận nào cũng phải cho 7 đĩ ra sân, k thôi anh mở họp báo nói này nọ, rồi fan 7 đĩ tế chết mẹ ole, gỗ xanh mất slot phải dạt phải, sancho về quy hoạch cánh phải giờ phải dạt trái cạnh tranh với tiến sĩ, nghĩ hài hước. Hlv nào nhìn zô cũng chạy dài với cung cách làm việc ở Mu thôi, à thêm 1 dàn cầu thủ cocc trợ lí nữa, hlv mới về có mà đuổi đi đc lol đám này",1.0
"đọc thì thấy cũng hợp lý phết mà nhỉ, đều là các trường hợp nguy cấp gây nguy hại đến tính mạng người khác hoặc chính người thi hành công vụ cần phải can thiệp ngay, chứ giờ thấy nó đang cầm dao bổ về phía người dân mà đợi hô lên ""Dừng lại"", xong bắn chỉ thiên các kiểu, gặp thằng điếc ko sợ súng thì dân chết cụ rồi à . bắn có mỗi viên cao su chỉ thiên cũng phải viết 2 giải trình, 1 báo cáo thì đếch ai dám bắn nữa, cứ để dân tèo cho nhanh à",0.0
"Mặt rỗ thì phát triển nhân cách, thói quen, sở trường theo hướng hài hước, sẽ có điểm trong xh nha bạn. Đầy thằng diễn viên hài, diễn viên hề, mặt như cái l** trâu mà nó vẫn có ăn đó thôi",1.0
"Nguy hiểm vãi nồi, đang lái con xế ghẻ mà vừa tỉnh ngủ nên mắt hơi nhập nhèm, đéo hiểu sao gặp ngay con Bentayga giá sơ sơ 20 tỷ lù lù đi đằng trước, cũng lập tức tỉnh táo lại mà tập trung lái xe. Đéo hiểu sao hôm nay xe kẹt lắm vl, đầu xe mình cách đít nó có 2 3 m, đang rì rì chạy thì nó thắng cái két 1 phát vì có mụ Ninja nào đó tạt ngang đầu làm mình cũng thắng cái két theo, khổ cái con xe ghẻ mua gần 7 năm thì công nghệ có hiện đại đéo gì đâu cho cam, thắng thường chứ đéo phải ABS, lại còn đéo có cảm biến tránh húc đít,4 cái lốp đi 5 vạn rồi chưa thay, mình chỉ biết thắng trong vô vọng rồi nhắm mắt cầu trời.",1.0
"cố học lên n1 đi, khoảng cách n3 tới n2 chỉ đoạn ngắn nhưng n2 tới n1 là đoạn rất dài. Và đi xin việc cần, đừng nói vớ vẩn chứng chỉ rác gì. Tôi chưa thấy ai N1 mà nói chuyện không được cả, còn đầy thằng nói tốt nhưng éo có N1, N1 nó như tấm bằng dh thì đúng hơn, vì nó bắt buộc người ta phải học thực sự. N2 tôi éo cần học cũng đỗ, còn N1 éo học có cớt mà đỗ, tôi nói thật",1.0
"Quyền + tiền mà ko có kiến thức và phong thái thì những thằng dưới nó ngoi lên đạp ngay trong vòng một nốt nhạc chứ đùa. Bảo sao VN có câu ""không ai giàu ba họ"" trong khi ở Tây nhiều dòng họ nó giàu có cả chục đời",0.0
"Con nào vú to quấn mỗi sợi vải qua vú thế kia thì cũng là phô dâm và nó đăng ảnh phong cách như vậy lên mxh tức là nó sẵn sàng đón nhận lời bình luận về vú nó, vốn là vùng cơ thể kín đáo mang tính dục. Mấy đứa vú to chúng nó đăng ảnh kiểu này cũng đầy bình luận kiểu ""ngộp thở quá"", ""ko lo chết đói"" bên dưới ko? Nó thấy bị xúc phạm thì nó đã xoá block, còn thực tế thì nó càng thích thú, càng thả haha.",0.0
"Họ này là con cháu Hoàng tộc nhá . Ví dụ : dòng chính con vua, con của thái tử sẽ mang họ danh giá "" Nguyễn Phúc "" Còn cháu chắt vua mà thuộc những nhánh không được thừa kế ngai vàng sẽ mang họ "" Công Tôn """,0.0
Như lol đéo hiểu triết lý kiểu b j nhìn th Fred bị hành như con giữa sân ít nhất từ h đến tháng 10 mà chán đ biết nói j. Mà vdb cũng từng đá cdm hồi ở ajax r sao éo test thử nhỉ,1.0
"bố khỉ chửi thì chửi cho đúng vào , lão này chỉ về tạm quyền chứ phải công việc của mình đéo đâu , thành tích kém là đương nhiên , về vào giai đoạn giữa mùa , thay đổi cả 1 hệ thống , làm như thích là áp dụng vào được cho cả cái hệ thống MU vậy",1.0
"Giờ có muốn hòa nhập cũng ko xong đâu. Mỹ nó lại thả quân vào khác gì Iraq 2001 tìm vũ khí hạt nhân thời saddam hussein. Nội chiến liên miên. Dân đói khổ an ninh bất ổn chết la liệt, bom rơi đạn lạc còn khổ hơn",0.0
