text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok
Giết nó,2,HATE,1,1,2,2,OFFENSIVE,OFFENSIVE,HATE,HATE,0,0,1,1
Đây là Nhật Bản :)),0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Viên Viên chà chà : >>>,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
"Thừa hưởng truyền thống từ mẹ thôi mà, kaka mà riêng gì Nhật đâu",0,CLEAN,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,0,0,1,1
@Ù Méo Cứ ngồi đó chê người khác đi em. Quả báo cũng sẽ tìm đến em. Không sớm cũng muộn nha bé.💓,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
like đầu thầy ơi,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Viên Đá Nhỏ thông tin chị lấy có chính xác ko?,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Ko ai cấm ổng : mà xąo múôn chết ông cư' đi tự do kể cả nơi djch bệch già lẩm cẩm ko hiểu nguươì ta nói gì bíên,2,HATE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,1,1
Bắt thằng nào bảo bình thường ăn cá chết,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Cộng sản nói về Trần Dần,0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
"Độ Mixi : 2 viên ốp rồi Bô ơi , yếu vãi lon rồi em ơi",0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Thịt gà kêu thịt chó kiáaa:(,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Dm . Đlq tao fan mình Hiếu nhé,1,OFFENSIVE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,1,1,1
"TOI dong y voi ong Tran Dan su that dung nhu vay, chinh toi cung co suy nghi tu luc moi bat dau vi khuan moi lan tran o trung quoc ,toi ko phai la nha tien tri nhung toi co mot giac quan thu 6 ,TOI CHI CAU XIN ON TREN PHU DO CHO THE GIOI SOM BINH AN ,",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
"Có thể ngta đánh máy thiếu hoặc đánh gấp quá thôi, nhưng bạn chính tã là bạn sai hơn người ta nhiều rồi",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
có tiền đi du học. Học gì củng giỏi mỗi học cái ý thức là ngu.,1,OFFENSIVE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,1,1
☺,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
TPhcm có chợ nổi,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Kaka,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
QĐ ít lien quan lắm,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Nhìn mặt là biết lòng dạ con mụ này thế nào rồi🤮,2,HATE,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,0,1,1,1
sắp thành Triều Tiên của đông nam á cmnr nhờ sự lảnh đạo tài tình và sáng suốt của đảng cơm sườn.,2,HATE,0,2,2,2,CLEAN,HATE,HATE,HATE,0,1,1,1
oh,0,CLEAN,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,0,0,1,1
"Đất nước hạnh phúc nhất thế giới là người dân ngày đêm cày kéo làm để trả nợ thay cho lũ ăn tàn phá hoại đất nước này . Muốn dân hết khổ thì cho vài ba trận đá banh thì dân cứ bão với lũ là hết thôi , cứ quán nhậu mọc nhiều hơn thư viện sách thì dân có ngu cũng phải cho mình là thông minh , bởi rượu vào lời ra thì mạnh ai người ấy nói kk",2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1
Mỹ giúp chứ ai vào đây,0,CLEAN,2,1,0,0,HATE,OFFENSIVE,CLEAN,CLEAN,0,0,1,1
Hay vc,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
1531 nghìn tỷ đola = 1531000 tỷ đola ôi mẹ ơi,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Thằng cường nói k sai,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Sao bác ko đốn cửa tất cả cửa khẩu còn qua lại thì còn dich bệnh có nhiều người vì đồng tiền nên ko biết mình là người hây súc vật đâu bác ơi,2,HATE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,1,1
Tẩy cmn chay ngay và luôn cái dn khốn nạn và bọn toà án ăn hùa,2,HATE,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,0,1,1,1
liên quan vãi cả l bạn ạ :),0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Trung gia cát,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Nói cho biết thì lại tự ái. Thôi t chỉ nhắc nhẹ vậy thôi. Chúng m thấy hợp lý thì tự nhiên làm theo.,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
"Được vl,nhìn mà ae cho mình xin link nhạc phát",0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
hahaha . Mvp nỗi tiếng r,0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1
Đoàn Trung Hiếu vãi loinmm,1,OFFENSIVE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,1,1
Dư Luận Viên là gì ?? Mấy thằng này là ai ? Họ là ngưởi bảo vệ chất độc hã ???,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1
Sắp tè le hột me hết r chứ ở đó mà tính hàng chục,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Nhật Hạ diễn phúc thế á,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Bữa nào lấy cây đơm vô đầu Sena 1 lần đi Abe !!! Nó giỡn mặt hơi nhiều 😂,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
"Gà mà không biết gáy là con gà con, Rambo có quả nade đẹp vc các ban ưi",0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Tiền phòng dịch nhà nước đang dùng ba nó góp Thuế không ít đâu bạn.,0,CLEAN,2,2,0,0,HATE,HATE,CLEAN,CLEAN,0,0,1,1
Tien Loc Truong l** ấy bạn,2,HATE,0,2,2,2,CLEAN,HATE,HATE,HATE,0,1,1,1
Lừa :)),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
"Mấy con fan mắc dại, cô bị chửi mà tụi bây ko chửi tiếp mà xúi cô chửi, thứ dì dị...bỏ nha, mai mốt con nào đụng cô là xé banh xác nó hết, hy vọng cô mãi chân chất như vầy, đừng vì cuốn theo sự nổi tiếng mà biến chất, biến tướng!",2,HATE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,1,1
Nguyễn Phương đấm,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Sống chậmmmmm,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
"cái này có trách nó cũng chả đc, có phải cái j dính đén Tàu là chửi đâu, rõ ràng nó chặn nc từ bên địa phận nc nó, bh nó xả ra ai cấm đc nó nào, vs lại cứ làm như nó xả là để lũ cho mình, cái này do địa hình thì chịu thôi",0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
"Page thối nát ..:)) cứ ông ổng như lợn rống..có giỏi về đây mà cách mạng,tao theo..:))",2,HATE,2,0,2,2,HATE,CLEAN,HATE,HATE,1,0,1,1
Thùy Linh Trịnh lan trinh hoặc lin da,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Iu cô gái khơ me hàm răng trắng tác cái l** đen thui 🙏🙏,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1
😉,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Ôi cái đất nước mình,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
PHÚC TOÀN bạn là người có ăn có học hãy làm chuyện có ít cho xã hội những người có bệnh tâm thần đáng thương lắm bạn,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1
Ý Thức Như Kặc.,1,OFFENSIVE,1,1,0,1,OFFENSIVE,OFFENSIVE,CLEAN,OFFENSIVE,1,1,0,1
"Khuyên ông nên đi xét nghiệm, tiểu đường, huyết áp, tuỵ gan, đục thuỹ tinh thể.",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Đất nước ta có bao nhiêu thành phần Nông dân và lao động phổ thông với đồng lương thu nhập rất thấp. Bà bộ trưởng có vạch ra được một lộ trình để cải thiện tình trạng thu nhập quá thấp của người dân chưa ??? Nếu đến năm 2020 mà vẫn è ạch với việc xoá n,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
A Vũ Khắc Tiệp nhỉ 👌🏻👌🏻 đc r,0,CLEAN,2,2,0,0,HATE,HATE,CLEAN,CLEAN,0,0,1,1
Bk,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
cay vl,1,OFFENSIVE,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,1,0,1,1
Dương Quỳnh anh Trung lờ đờ,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Dân streetwear nhìn phát biết phối đồ của thằng đằng sau đẹp vc luôn :))),0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Dỗi vl . Cay vl :)),1,OFFENSIVE,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,1,0,1,1
Trung Quốc Nhat bang A việt nam trót bang,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Già mất nết quá,2,HATE,1,1,2,2,OFFENSIVE,OFFENSIVE,HATE,HATE,0,0,1,1
Đảng viên CS Trần Dần...,0,CLEAN,2,2,0,0,HATE,HATE,CLEAN,CLEAN,0,0,1,1
Du me may,2,HATE,1,2,1,2,OFFENSIVE,HATE,OFFENSIVE,HATE,0,1,0,1
"Hoài Đương tao không giỏi, lại không đẹp như chị, gia đình lại ở quê, cố gắng ị ra quần chục năm lương vẫn 5-3tr và số người như tao chắc ko ít, mà chị bảo chỉ cần cố gắng là nhà lầu xe hơi cha mẹ sung sướng thì chắc xh này toàn người giàu, ai mà ko sml ra cố gắng đây",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
😂Cứ sợ cô đem cái bay trộn hồ sủi bay phim trường,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Đéo làm ngơ là tự ngã vào dùi cui ngay 😢😢😢,1,OFFENSIVE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,1,1,1
được vl a ơiiii,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Ây za. Chả trách đất nước chậm phát triển,0,CLEAN,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,0,1,1,1
Trung tu mù,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
"nhìn mặt Admin thấy ghét, không ưa! :D :D :D",0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
Đặng Thị Sậu chứ còn gì nữa 🤣🤣🤣,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Như vậy bổ đầu nguời thì mình chịu bao tiền nợ nhể để còn biết sau này chết thì ghi giấy nợ bảo con cháu trả hộ :v,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Chơi ngu thì chịu v 😂,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
v cả ông độ,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Rẫy là cái đ' gì vậy?,1,OFFENSIVE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,1,1,1
"Phải mạnh tay với bọn này lên. Phạt hành chính, phạt tù. Chúng nó mới sợ.",0,CLEAN,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,0,1
Bài hát phải nói là như con cac.,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1
"Người Việt chửi người Hàn vì người Hàn từ chối đón công dân của họ về nước, và đây là người Việt!",0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
Vaidai,1,OFFENSIVE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,1,1
Trần Dần nói tro sướng cái lỗ mồm .hắn này về VN .thì phải tro ngay vào thường tín hà tây,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1
Thiet la dau dau nghe va nhin canh nuoi vietnam hach sach voi nhau,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Nguyễn GB đang gọi dậy đi chơi đồ với nhau đấy ông :))) ngoan ngoãn gì con nghiện đấy có khi a Độ nói còn không nghe thì trông em thế nào được :))),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Bai nay la.nguoi tinh tren chien tran ban oi...kkkkaa,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Thế cái thằng được chị Nhung hôn vào má nó đã qua đời chưa vậy m.n?,0,CLEAN,2,2,0,0,HATE,HATE,CLEAN,CLEAN,0,0,1,1
"Của bà này chuyển giới hả mn , xin hỏi ngu",0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
mấy cđ dislike là mấy cđ khùn lồn,2,HATE,1,2,2,2,OFFENSIVE,HATE,HATE,HATE,0,1,1,1
"Ngày xưa, khi giấy vệ sinh chưa phổ biến thì mỗi gia đình đều thấm nhuần tư tưởng đảng mỗi ngày. Ngày nay, khi giấy vệ sinh quá phổ biến, nhiều mẫu mã, giá cả phải chăng, mềm mại chất lượng hơn hẳn thì đại đa số dân chúng trở nên lệch lạc tư tưởng chính trị",2,HATE,0,0,2,2,CLEAN,CLEAN,HATE,HATE,0,0,1,1
Ong gia nguoi ta hong cho ra ngaoi so lay,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1
đ nhặt đc mồm với nỗi nhục của bạn này :v,1,OFFENSIVE,0,1,2,1,CLEAN,OFFENSIVE,HATE,OFFENSIVE,0,1,0,1
Gái mạc váy éo dám đứng cạnh:) =,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1
Cú lội ngược dòng ngoạn mục của Nhung :)),0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Huy Vo rp cày thuê,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
"các bạn hãy nghĩ theo hướng tích cực, cứ nghĩ tiêu cực rồi lại bảo PĐ, tâm các bạn nghĩ xấu thì sẽ nghĩ ng khác xấu :D",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Cô nói chuyện tự nhiên thật thà ghê 😄 quay hình mà ko hề màu mè gì hết trơn. Hồi đó mới biết cứ tưởng cô là phụ nữ thật ko à. Giống 100% luôn.,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
"1 ăn cả, ngã ăn l*n :))) Lê Chi",1,OFFENSIVE,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,1,1,1
Trung đẹp đấy mà đéo ngầu bằng tao đâu 🤪,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
luật ko giành cho dân đen :v,0,CLEAN,2,1,0,0,HATE,OFFENSIVE,CLEAN,CLEAN,0,0,1,1
phân biệt ?,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Vấn đề ở đây là trong nước cần phải đào tạo và dân mình thất nghiệp đầy ra đó,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
Giang Thanh Quang Trung cs :)),0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Thấy mặc quần dậy ai ngờ vào quay mặc quần đuồi bần dễ sợ bần,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Nhìn cái mặt nó kìa. Cặn bã 🖕🖕,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1
"Cụ đã nói rõ,.VNCH đã chết do ý trời.giờ phải quay lại ủng hộ Đảng cộng sản Việt Nam ủng hộ dân tộc Việt nam đoàn kết,thương yêu nhau,xây dựng đất nước.",0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1
Quan điểm như con cặc!!,1,OFFENSIVE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,1
"Thuế thu từ các cty cũng có nguồn gốc từ lao động của tấc cả các thành viên của cty, từ chủ tới công nhân. Đéo có nhân viên, công nhân cty có hoạt động được ko. Thuế vat là thuế do người tiêu dùng cuối cùng trả. Doanh nghiệp chỉ thu hộ cho nhà nước. Nghĩa là người dân phải ghánh chịu tấc cả các loại thuế, phí.",0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
"Vãi l Bùi thắng, uh thì chú cứ nói nữa đi :) cãi chi cho mệt",2,HATE,0,1,0,2,CLEAN,OFFENSIVE,CLEAN,HATE,0,0,0,1
Nguyễn Hạnh gru gru,0,CLEAN,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,0,1,1,1
Vẫn là câu nói quen thuột má chj chết cái má chj để lại cho chj 100 cây vàng cái h chj giàu luôn,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Con sâu gặm tiền,1,OFFENSIVE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,1,1
Huy Hoàng ôi voãi noàn 3 năm r vẫn có ng cmt 😞,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Ng ta có tiền dùng phi cơ riêng về VN để đc cứu chữa. Chứ ng bt là tẻo bên Anh r. À mà quên ng bt thì làm gì có tiền mà đi Anh nhỉ,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
"Xin lỗi các bác nhé , lụt ở chỗ nào chứ ở tp có xây bờ kè cao ngất có lũ vào mắt, chỉ tội cho dân vùng hạ lưu thôi",0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
"Có cái nhóm nho nhỏ chuyên trị những bộ phim thầm kín mười 8 cộng, scandal, phốt phủng, Nhật, Âu Mỹ các kiểu cho mấy anh em nào cùng khẩu vị đây:",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Nhạc của Khánh nó vẫn khác. Ông nội này giả khổ thôi. Mấy cái thằng mắt lươn tin sao được.,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1
Ha Anh Tri bạn ăn hôm qua mà không bị gì là con sam rồi..còn con so là bạn như bé gái 8tuổi rồi nhé..hihi,0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
Bọn nhật nó biến thái lắm,2,HATE,2,1,2,2,HATE,OFFENSIVE,HATE,HATE,1,0,1,1
Đau não😂,0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1
Đéo hiểu page này lập nên nhầm mục đích gì :)))))))))))))),0,CLEAN,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Chết với chị,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Ờ face dành cho con người k dành cho thú vật ok,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1
Truyền thông nó cứ nói thổi phồng giá trị của TPP thôi chứ VN đang tham gia hàng chục cái hiệp định tương tự này mà có cái mẹ gì thay đổi đâu,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Ăn của dân ko từ cái gì và bây giờ là ăn của dân không còn cái gì thì làm gì còn ai tin yêu nữa! Mọi sự so sánh đều là khập khiễng nhé!,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
Mày làm tao bối rối vl admin :)),0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1
the deo nao` nha` nguoi` ta di het' thi sao. hong~ vietkey,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Huy Phạm vl bạn :)) khịa vl,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Anh Be phải ghép vào con gà chứ sao lại là Poét-Len =]],0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Đọc mà não lòng. ... Vn ko lẽ có cái thùng rác ko làm nỗi,0,CLEAN,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,0,0,1,1
già mà non :)),0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Thà éo bh e nói dối😑😑,0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1
Miền Tây rặc là đây. Thiệt thà có sao nói dị,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Rắn này khát nước lắm :)),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Nguyễn Ngọc Sơn dm chac may lam pr cho cai page nay chac,1,OFFENSIVE,1,0,2,1,OFFENSIVE,CLEAN,HATE,OFFENSIVE,1,0,0,1
AXi Dk đọc mà cừ ĩa🤣🤣🤣,0,CLEAN,1,0,0,0,OFFENSIVE,CLEAN,CLEAN,CLEAN,0,1,1,1
Tui 9 miếng đây con chưa lên tiếng ne,0,CLEAN,2,0,0,0,HATE,CLEAN,CLEAN,CLEAN,0,1,1,1
Nói đéo ngoa thì cái xh này nát vcl rồi ế 😕😕😕,1,OFFENSIVE,1,2,1,1,OFFENSIVE,HATE,OFFENSIVE,OFFENSIVE,1,0,1,1
Không ngờ các bác hàn quốc gian hơn e hàn sẻng .,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1
bu fame a` lieu hon` khong cho len td luon bay gio hi`hi` 🤓,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
"Thôi nó dở dang thế rồi, giờ cố gắng vay mượn để làm hoàn thành cho dân đi lại đỡ khổ chứ biết làm thế nào. Sáng ra đi từ Hà Đông lên Ngã tư Sở mất tiếng thấy đến nhục!",0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1
Đây đây sdt của cháu là 113 hoặc 114 cho cháu 1 cái xác đàn bà cháu đang thấy và 1 cái nhà mặt bà đang ở . ok,0,CLEAN,1,0,2,0,OFFENSIVE,CLEAN,HATE,CLEAN,0,1,0,1
Ô tê con😆,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
NÀ NÍ✌😂😂,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Dang tay ôm trọn cả bầu trời. Hí,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
Cái thứ hạ đẳng :)),2,HATE,2,1,1,2,HATE,OFFENSIVE,OFFENSIVE,HATE,1,0,0,1
"Trung với đảng hiếu với dân . Cần kiệm liêm minh . Muôn năm , muôn năm",0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
sạo lồn,1,OFFENSIVE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,0,0,1,1
Bede,0,CLEAN,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,0,1
Phương Thảo đừng có thằng boom ăn bậy bạ nha m,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
Phùng Bảo Anh chết vì gái thật là tê tái 😂,0,CLEAN,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,1,0,1,1
"Qua đại hội đãng là nó bỏ ngay cái quy định này, giờ nó muốn mọi người chửi mà quên đi diễn biến thôi",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
trời máaaaaaaa =))))))))))))),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
Để cho thằng làm cho EVN lên tiếng nhé,0,CLEAN,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,1,0,1,1
Dừa cái lone lắm nghe 🙃🙃🙃,1,OFFENSIVE,1,0,1,1,OFFENSIVE,CLEAN,OFFENSIVE,OFFENSIVE,1,0,1,1
Ngọc Hào ghi nguồn dô,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1
là cò tè há mõm,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1
Mắt ông này già trước tướng,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1
"Bị chặt khí thế , chửi nhỏ khóc luôn moi ghe",0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1
Thà từ chức còn hơn làm một con rối!,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1
